STAR:040,2,NIBT2C,RW34,D191G,UT,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,NIBT2C,RW34,D165G,UT,P,C,EY  ,L,   ,CF,Y,HNB,UT,D, ,      ,2053,0107,0250,0020,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,NIBT2C,RW34,FN34,UT,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,02600,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,PABD2A,RW16,PABDI,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04900,     ,08000, ,   ,    ,   ,JP,UT,D,B, , , , ;
STAR:030,2,PABD2A,RW16,APTER,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,I16,APTER,APTER,UT,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,08000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I16,APTER,CF16,UT,P,C,EE  , ,   ,CF, ,IJP,UT,P,I,      ,3390,0081,1590,0029, ,02600,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I16,JP1,JP,UT,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I16,JP1,D300F,UT,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I16,JP1,D151E,UT,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:040,A,I16,JP1,CF16,UT,P,C,EE  , ,   ,CF, ,IJP,UT,P,I,      ,3390,0081,1150,0010, ,02600,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I16,JP2,JP,UT,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I16,JP2,D069D,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I16,JP2,D122F,UT,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:040,A,I16,JP2,D151E,UT,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,A,I16,JP2,CF16,UT,P,C,EE  , ,   ,CF, ,IJP,UT,P,I,      ,3390,0081,1150,0010, ,02600,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I16, ,CF16,UT,P,C,E  I, ,   ,IF, ,IJP,UT,P,I,      ,3390,0081,    ,    ,I,02600,02600,08000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I16, ,FI16,UT,P,C,E  F, ,   ,CF, ,IJP,UT,P,I,      ,3389,0059,1590,0022,G,02600,02600,     , ,   ,-300,   ,JP,UT,D,B, ,0,N,S;
APPCH:030,I,I16, ,RW16,UT,P,G,G  M, ,   ,CF, ,IJP,UT,P,I,      ,3389,0017,1590,0041, ,01285,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I16, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1590,    ,+,01900,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I16, , , , , , E  ,R,   ,VM,Y, , , , ,      ,    ,    ,3390,    , ,02600,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,N16,APTER,APTER,UT,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,08000, ,   ,    ,   , , , , , ,0, ,S;
