SID:020,5,SUNU2Y,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0740,    ,+,01100,     ,     ,-,180,    ,   , , , , , , , , ;
SID:030,5,SUNU2Y,RW07,SOMAG,UU,E,A,E   , ,   ,CF, ,WNK,UU,D, ,      ,1325,0235,1510,0140,B,09000,06000,     ,-,180,    ,   , , , , , , , , ;
SID:040,5,SUNU2Y,RW07,OFIRA,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,SUNU2Y,RW07,NIBLA,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL130,     , ,270,    ,   , , , , , , , , ;
SID:060,5,SUNU2Y,RW07,OZLER,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL140,     , ,270,    ,   , , , , , , , , ;
SID:070,5,SUNU2Y,RW07,MEZER,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,SUNU2Y,RW07,UGLUN,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL160,     ,     , ,270,    ,   , , , , , , , , ;
SID:090,5,SUNU2Y,RW07,AMNON,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL170,FL160,     , ,270,    ,   , , , , , , , , ;
SID:100,5,SUNU2Y,RW07,MUZKE,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,270,    ,   , , , , , , , , ;
SID:110,5,SUNU2Y,RW07,DD038,UU,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:120,5,SUNU2Y,RW07,ROLAZ,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:130,5,SUNU2Y,RW07,SUNUN,UU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SUNU2Z,RW25,DER25,UU,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,UUMO,UU,P,A, , , , ;
SID:020,5,SUNU2Z,RW25,MO092,UU,P,C,E   , ,   ,CF, ,WNK,UU,D, ,      ,1252,0072,2540,0030, ,     ,     ,     ,-,160,    ,   , , , , , , , , ;
SID:030,5,SUNU2Z,RW25,MO310,UU,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,02000,     ,     ,-,160,    ,   , , , , , , , , ;
SID:040,5,SUNU2Z,RW25,KIBUR,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02500,     ,     ,-,220,    ,   , , , , , , , , ;
SID:050,5,SUNU2Z,RW25,SOMAG,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,09000,06000,     , ,250,    ,   , , , , , , , , ;
SID:060,5,SUNU2Z,RW25,OFIRA,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,SUNU2Z,RW25,NIBLA,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL130,     , ,270,    ,   , , , , , , , , ;
SID:080,5,SUNU2Z,RW25,OZLER,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL140,     , ,270,    ,   , , , , , , , , ;
SID:090,5,SUNU2Z,RW25,MEZER,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,SUNU2Z,RW25,UGLUN,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL160,     ,     , ,270,    ,   , , , , , , , , ;
SID:110,5,SUNU2Z,RW25,AMNON,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL170,FL160,     , ,270,    ,   , , , , , , , , ;
SID:120,5,SUNU2Z,RW25,MUZKE,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,270,    ,   , , , , , , , , ;
SID:130,5,SUNU2Z,RW25,DD038,UU,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:140,5,SUNU2Z,RW25,ROLAZ,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:150,5,SUNU2Z,RW25,SUNUN,UU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TOGM2Y,RW07,DER07,UU,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,UUMO,UU,P,A, , , , ;
SID:020,5,TOGM2Y,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0740,    ,+,01100,     ,     ,-,180,    ,   , , , , , , , , ;
SID:030,5,TOGM2Y,RW07,SOMAG,UU,E,A,E   , ,   ,CF, ,DMD,UU,D, ,      ,2205,0110,1510,0140,B,09000,06000,     ,-,180,    ,   , , , , , , , , ;
SID:040,5,TOGM2Y,RW07,OFIRA,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,TOGM2Y,RW07,OLUZI,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,270,    ,   , , , , , , , , ;
SID:060,5,TOGM2Y,RW07,OMEZA,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL210,     ,     , ,270,    ,   , , , , , , , , ;
SID:070,5,TOGM2Y,RW07,FEGRA,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,TOGM2Y,RW07,TOGMO,UU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TOGM2Z,RW25,DER25,UU,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,UUMO,UU,P,A, , , , ;
SID:020,5,TOGM2Z,RW25,MO092,UU,P,C,E   , ,   ,CF, ,DMD,UU,D, ,      ,2806,0188,2540,0030, ,     ,     ,     ,-,160,    ,   , , , , , , , , ;
SID:030,5,TOGM2Z,RW25,MO310,UU,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,02000,     ,     ,-,160,    ,   , , , , , , , , ;
SID:040,5,TOGM2Z,RW25,KIBUR,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02500,     ,     ,-,220,    ,   , , , , , , , , ;
SID:050,5,TOGM2Z,RW25,SOMAG,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,09000,06000,     , ,250,    ,   , , , , , , , , ;
SID:060,5,TOGM2Z,RW25,OFIRA,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,TOGM2Z,RW25,OLUZI,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,270,    ,   , , , , , , , , ;
SID:080,5,TOGM2Z,RW25,OMEZA,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL210,     ,     , ,270,    ,   , , , , , , , , ;
SID:090,5,TOGM2Z,RW25,FEGRA,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,TOGM2Z,RW25,TOGMO,UU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BEKI3Y,ALL,BEKIP,UU,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL270,FL260,     , ,270,    ,   ,UUMO,UU,P,A, , , , ;
STAR:020,5,BEKI3Y,ALL,FAMLA,UU,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,     , ,270,    ,   , , , , , , , , ;
STAR:030,5,BEKI3Y,ALL,ODNEL,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL170,     ,     , ,270,    ,   , , , , , , , , ;
STAR:040,5,BEKI3Y,ALL,GIGUN,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL150,     , ,250,    ,   , , , , , , , , ;
STAR:050,5,BEKI3Y,ALL,ASLEK,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL130,FL120,     , ,250,    ,   , , , , , , , , ;
STAR:060,5,BEKI3Y,ALL,BUPOS,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,10000,09000,     , ,250,    ,   , , , , , , , , ;
STAR:070,5,BEKI3Y,ALL,ORSIF,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,230,    ,   , , , , , , , , ;
STAR:080,5,BEKI3Y,ALL,MEZER,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:090,5,BEKI3Y,ALL,NALFI,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:100,5,BEKI3Y,ALL,RAMZA,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:110,5,BEKI3Y,ALL,UKABE,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:120,5,BEKI3Y,ALL,FIDOT,UU,E,A,E  H,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:130,5,BEKI3Y,ALL,RORUK,UU,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BEKI3Z,ALL,BEKIP,UU,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL270,FL260,     , ,270,    ,   ,UUMO,UU,P,A, , , , ;
STAR:020,5,BEKI3Z,ALL,SORUK,UU,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BEKI3Z,ALL,ODNEL,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL170,     ,     , ,270,    ,   , , , , , , , , ;
STAR:040,5,BEKI3Z,ALL,GIGUN,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL150,     , ,250,    ,   , , , , , , , , ;
STAR:050,5,BEKI3Z,ALL,ASLEK,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL130,FL120,     , ,250,    ,   , , , , , , , , ;
STAR:060,5,BEKI3Z,ALL,BUPOS,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,10000,09000,     , ,250,    ,   , , , , , , , , ;
STAR:070,5,BEKI3Z,ALL,ORSIF,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,230,    ,   , , , , , , , , ;
STAR:080,5,BEKI3Z,ALL,MEZER,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:090,5,BEKI3Z,ALL,FIDOT,UU,E,A,E  H,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:100,5,BEKI3Z,ALL,RORUK,UU,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BILR3Y,ALL,BILRU,UU,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL270,FL250,     , ,270,    ,   ,UUMO,UU,P,A, , , , ;
STAR:020,5,BILR3Y,ALL,NUKDI,UU,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BILR3Y,ALL,PREKI,UU,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL250,FL210,     , ,270,    ,   , , , , , , , , ;
STAR:040,5,BILR3Y,ALL,LERTE,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,BILR3Y,ALL,UGLUN,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,BILR3Y,ALL,PIZUR,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL190,     ,     , ,270,    ,   , , , , , , , , ;
STAR:070,5,BILR3Y,ALL,UPAGA,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL190,     ,     , ,270,    ,   , , , , , , , , ;
STAR:080,5,BILR3Y,ALL,FIDOT,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:090,5,BILR3Y,ALL,SOMAG,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL160,     ,     , ,270,    ,   , , , , , , , , ;
STAR:100,5,BILR3Y,ALL,BIPSI,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL160,     ,     , ,270,    ,   , , , , , , , , ;
STAR:110,5,BILR3Y,ALL,DMD,UU,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL150,     ,     , ,250,    ,   , , , , , , , , ;
STAR:120,5,BILR3Y,ALL,DD700,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL130,FL120,     , ,250,    ,   , , , , , , , , ;
STAR:130,5,BILR3Y,ALL,DD058,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,     , ,230,    ,   , , , , , , , , ;
STAR:140,5,BILR3Y,ALL,NIDBE,UU,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:150,5,BILR3Y,ALL,IZVOK,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,09000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:160,5,BILR3Y,ALL,IPKED,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:170,5,BILR3Y,ALL,ZOVGO,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:180,5,BILR3Y,ALL,ODZAG,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:190,5,BILR3Y,ALL,GUFUZ,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:200,5,BILR3Y,ALL,ALBOR,UU,E,A,EE H,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BILR3Z,ALL,BILRU,UU,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL180,FL170,     , ,270,    ,   ,UUMO,UU,P,A, , , , ;
STAR:020,5,BILR3Z,ALL,NUKDI,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL140,     , ,270,    ,   , , , , , , , , ;
STAR:030,5,BILR3Z,ALL,PREKI,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,270,    ,   , , , , , , , , ;
STAR:040,5,BILR3Z,ALL,LERTE,UU,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,09000,08000,     , ,230,    ,   , , , , , , , , ;
STAR:050,5,BILR3Z,ALL,WW306,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,230,    ,   , , , , , , , , ;
STAR:060,5,BILR3Z,ALL,MEZER,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:070,5,BILR3Z,ALL,FIDOT,UU,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,5,BILR3Z,ALL,RORUK,UU,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,DIMG3Y,ALL,DIMGI,UU,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL280,FL270,     , ,270,    ,   ,UUMO,UU,P,A, , , , ;
STAR:020,5,DIMG3Y,ALL,VIVZO,UU,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL270,     ,     , ,270,    ,   , , , , , , , , ;
STAR:030,5,DIMG3Y,ALL,MEFED,UU,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL260,     ,     , ,270,    ,   , , , , , , , , ;
STAR:040,5,DIMG3Y,ALL,LOGPU,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,270,    ,   , , , , , , , , ;
STAR:050,5,DIMG3Y,ALL,DUZEV,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL220,     ,     , ,270,    ,   , , , , , , , , ;
STAR:060,5,DIMG3Y,ALL,OTSUR,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL200,     ,     , ,270,    ,   , , , , , , , , ;
STAR:070,5,DIMG3Y,ALL,GEKLA,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL190,     ,     , ,250,    ,   , , , , , , , , ;
STAR:080,5,DIMG3Y,ALL,ENMUR,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL150,     , ,250,    ,   , , , , , , , , ;
STAR:090,5,DIMG3Y,ALL,KIBUR,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL150,     ,     , ,250,    ,   , , , , , , , , ;
STAR:100,5,DIMG3Y,ALL,LO,UU,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL130,     , ,250,    ,   , , , , , , , , ;
STAR:110,5,DIMG3Y,ALL,BEMAS,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL130,FL110,     , ,230,    ,   , , , , , , , , ;
STAR:120,5,DIMG3Y,ALL,TEBDI,UU,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:130,5,DIMG3Y,ALL,TEPTA,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:140,5,DIMG3Y,ALL,RONEZ,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:150,5,DIMG3Y,ALL,TOLKE,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:160,5,DIMG3Y,ALL,TADUT,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:170,5,DIMG3Y,ALL,FIDOT,UU,E,A,E  H,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:180,5,DIMG3Y,ALL,RORUK,UU,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,DIMG3Z,ALL,DIMGI,UU,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL280,FL270,     , ,270,    ,   ,UUMO,UU,P,A, , , , ;
STAR:020,5,DIMG3Z,ALL,VIVZO,UU,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL270,     ,     , ,270,    ,   , , , , , , , , ;
STAR:030,5,DIMG3Z,ALL,MEFED,UU,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL260,     ,     , ,270,    ,   , , , , , , , , ;
STAR:040,5,DIMG3Z,ALL,LOGPU,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,270,    ,   , , , , , , , , ;
STAR:050,5,DIMG3Z,ALL,DUZEV,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL220,     ,     , ,270,    ,   , , , , , , , , ;
STAR:060,5,DIMG3Z,ALL,OTSUR,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL200,     ,     , ,270,    ,   , , , , , , , , ;
STAR:070,5,DIMG3Z,ALL,GEKLA,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL190,     ,     , ,250,    ,   , , , , , , , , ;
STAR:080,5,DIMG3Z,ALL,ENMUR,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL150,     , ,250,    ,   , , , , , , , , ;
STAR:090,5,DIMG3Z,ALL,KIBUR,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL150,     ,     , ,250,    ,   , , , , , , , , ;
STAR:100,5,DIMG3Z,ALL,LO,UU,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL130,     , ,250,    ,   , , , , , , , , ;
STAR:110,5,DIMG3Z,ALL,BEMAS,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL130,FL110,     , ,230,    ,   , , , , , , , , ;
STAR:120,5,DIMG3Z,ALL,TEBDI,UU,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:130,5,DIMG3Z,ALL,TEPTA,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:140,5,DIMG3Z,ALL,FIDOT,UU,E,A,E  H,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:150,5,DIMG3Z,ALL,RORUK,UU,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ESOL3Y,ALL,ESOLO,UU,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL270,FL250,     , ,270,    ,   ,UUMO,UU,P,A, , , , ;
STAR:020,5,ESOL3Y,ALL,SUBOD,UU,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL250,     ,     , ,270,    ,   , , , , , , , , ;
STAR:030,5,ESOL3Y,ALL,SAFRI,UE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL230,     ,     , ,270,    ,   , , , , , , , , ;
STAR:040,5,ESOL3Y,ALL,RATKE,UU,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL190,     ,     , ,270,    ,   , , , , , , , , ;
STAR:050,5,ESOL3Y,ALL,URRIZ,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL180,FL170,     , ,270,    ,   , , , , , , , , ;
STAR:060,5,ESOL3Y,ALL,PIZOT,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL170,     ,     , ,270,    ,   , , , , , , , , ;
STAR:070,5,ESOL3Y,ALL,RUGEL,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL170,     ,     , ,250,    ,   , , , , , , , , ;
STAR:080,5,ESOL3Y,ALL,MONIK,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:090,5,ESOL3Y,ALL,RAFDA,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:100,5,ESOL3Y,ALL,GEKLA,UU,E,A,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL150,     , ,250,    ,   , , , , , , , , ;
STAR:110,5,ESOL3Y,ALL,IMZUP,UU,E,A,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL140,     , ,250,    ,   , , , , , , , , ;
STAR:120,5,ESOL3Y,ALL,BOPPE,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL130,FL120,     , ,250,    ,   , , , , , , , , ;
STAR:130,5,ESOL3Y,ALL,KUPVE,UU,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,09000,08000,     , ,250,    ,   , , , , , , , , ;
STAR:140,5,ESOL3Y,ALL,PEFOS,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,230,    ,   , , , , , , , , ;
STAR:150,5,ESOL3Y,ALL,NIDBE,UU,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:160,5,ESOL3Y,ALL,IZVOK,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:170,5,ESOL3Y,ALL,IPKED,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:180,5,ESOL3Y,ALL,ZOVGO,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:190,5,ESOL3Y,ALL,ODZAG,UU,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
