APPCH:020,A,I18-Y,HEMFO,TUZLU,UT,P,C,EE B, ,   ,CF, ,IZU,UT,P,I,      ,3582,0134,1510,0040,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I18-Y,PEKUG,PEKUG,UT,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,08000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I18-Y,PEKUG,TUZLU,UT,P,C,EE B, ,   ,CF, ,IZU,UT,P,I,      ,3582,0134,2680,0040,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I18-Y,ZU,ZU,UT,D,B,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,08000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I18-Y,ZU,ADULO,UT,P,C,E   , ,   ,CF, ,NMA,UT,D, ,      ,1549,0366,3580,0010,+,05000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I18-Y,ZU,PEKUG,UT,P,C,E   , ,   ,CF, ,NMA,UT,D, ,      ,1478,0287,3580,0089,+,05000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:040,A,I18-Y,ZU,TUZLU,UT,P,C,EE B, ,   ,CF, ,IZU,UT,P,I,      ,3582,0134,2680,0040,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I18-Y, ,TUZLU,UT,P,C,E  I, ,   ,IF, ,IZU,UT,P,I,      ,3582,0134,    ,    ,J,04000,04000,08000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I18-Y, ,DISUM,UT,P,C,E  F, ,   ,CF, ,IZU,UT,P,I,      ,3582,0084,1780,0050,G,04000,04000,     , ,   ,-300,   ,ZU,UT,D,B, ,0,N,S;
APPCH:030,I,I18-Y, ,RW18,UT,P,G,G  M, ,   ,CF, ,IZU,UT,P,I,      ,3582,0020,1780,0064, ,01975,     ,     , ,   ,-300,   , , , , , ,0,N,S;
