SID:100,5,TISI6D,RW26,TISIB,UT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,USOL6A,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0750,    ,+,03300,     ,06000, ,   ,    ,   ,UTTC,UT,P,A, , , , ;
SID:020,2,USOL6A,RW08,TENBU,UT,P,C,E C ,R,   ,CF, ,SMK,UA,D, ,      ,1648,0596,1950,0050,+,05500,     ,     ,-,160,    ,   , , , , , , , , ;
SID:030,2,USOL6A,RW08,ATMAT,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,USOL6A,RW08,ASNOV,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,USOL6A,RW08,UTAGA,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,USOL6A,RW08,USOLO,UT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,USOL6B,RW26,CR,UT,P,N,EY  , ,   ,CF, ,SMK,UA,D, ,      ,1710,0519,2550,0030,+,03100,     ,06000, ,   ,    ,   ,UTTC,UT,P,A, , , , ;
SID:020,2,USOL6B,RW26, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,0750,    ,+,04000,     ,     ,-,160,    ,   , , , , , , , , ;
SID:030,2,USOL6B,RW26,TENBU,UT,P,C,E C ,R,   ,CF, ,SMK,UA,D, ,      ,1648,0596,1900,0070,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,USOL6B,RW26,ATMAT,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,USOL6B,RW26,ASNOV,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,USOL6B,RW26,UTAGA,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,USOL6B,RW26,USOLO,UT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,USOL6C,RW08,TC301,UT,P,C,E   , ,   ,CF, ,SMK,UA,D, ,      ,1643,0516,0750,0020,+,02900,     ,06000,-,160,    ,   ,UTTC,UT,P,A, , , , ;
SID:020,5,USOL6C,RW08,TC302,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
